ID,Category,skills_str,skill_count
24530382,FINANCE,"accounting, budgeting, forecasting, leadership, marketing, oracle, payroll, project management, sales, tax, training",11
27018361,FINANCE,"accounting, communication, negotiation, sales, tax, training",6
92524964,FINANCE,"accounting, communication, leadership, marketing, medical, payroll, sales, tax, training, unix",10
19405513,FINANCE,"accounting, banking, excel, financial modeling, investment, marketing, oracle, problem solving, sales, spring",10
17775916,FINANCE,"accounting, banking, budgeting, communication, erp, forecasting, leadership, negotiation, oracle, sales, sap, tax",12
18975686,FINANCE,"communication, customer service, leadership, marketing, problem solving, sales, training",7
28758002,FINANCE,"accounting, budgeting, business development, communication, compliance, forecasting, hr, investment, leadership, payroll, project management, quality control, tax, training",14
59938965,FINANCE,"accounting, customer service, leadership, project management, sales, training",6
28396458,FINANCE,"accounting, communication, compliance, customer service, excel, marketing, sales, training",8
27914096,FINANCE,"accounting, banking, budgeting, communication, compliance, excel, financial modeling, forecasting, investment, marketing, sales, strategic planning, training",13
57088974,FINANCE,"accounting, auditing, banking, compliance, forecasting, leadership, problem solving, r, training",9
26231609,FINANCE,"accounting, auditing, budgeting, excel, forecasting, leadership, tableau, training",8
20836112,FINANCE,"leadership, marketing, sales",3
26961846,FINANCE,"accounting, auditing, php, tax, training",5
37931076,FINANCE,"accounting, customer service, excel, marketing, sales, spring, tax",7
16426777,FINANCE,"budgeting, compliance, excel, forecasting, investment, leadership, marketing, medical, sales, sap, tax",11
26750846,FINANCE,"accounting, budgeting, communication, excel, leadership, medical, payroll, quickbooks, tax",9
28623782,FINANCE,"accounting, analytics, auditing, budgeting, compliance, customer service, forecasting, leadership, marketing, mechanical, payroll, r, sales, sap, training",15
81677620,FINANCE,"accounting, auditing, compliance, excel, forecasting, marketing, medical, negotiation, oracle, payroll, sales, sap, tax, training",14
14413148,FINANCE,"accounting, auditing, budgeting, excel, negotiation, payroll, sales, training",8
76454959,FINANCE,"accounting, budgeting, excel, financial modeling, leadership, marketing, medical, oracle, payroll, sales",10
11441764,FINANCE,"accounting, compliance, excel, forecasting, hr, payroll, quickbooks, sales, sap, sql, training",11
24411323,FINANCE,"communication, leadership, marketing, negotiation, patient care, problem solving, sales",7
33685988,FINANCE,"accounting, customer service, investment, payroll, sales, tax, training",7
62850928,FINANCE,"accounting, auditing, banking, budgeting, compliance, forecasting, payroll, sales, training",9
34250007,FINANCE,"accounting, analytics, investment, marketing, sales, sap, statistics, tableau, tax",9
74849878,FINANCE,"customer service, data analysis, excel, forecasting, problem solving, quickbooks, sales, spring",8
25497147,FINANCE,"accounting, banking, budgeting, compliance, forecasting, investment, payroll",7
31948488,FINANCE,"accounting, compliance, excel, forecasting, payroll, quickbooks, tax",7
18640927,FINANCE,"leadership, medical, problem solving, sales, training",5
77638654,FINANCE,"accounting, communication, customer service, investment, payroll, problem solving, project management, quickbooks, sales, training",10
38441665,FINANCE,"accounting, compliance, forecasting, oracle, payroll, tax, training",7
18072085,FINANCE,"accounting, auditing, banking, budgeting, excel, forecasting, leadership, payroll, problem solving, project management, sales, sap, statistics, tax, training",15
14408510,FINANCE,"accounting, auditing, crm, customer service, erp, excel, forecasting, marketing, sales, sap, simulation, training",12
12858898,FINANCE,"accounting, analytics, budgeting, excel, forecasting, sales, strategic planning, training",8
24670867,FINANCE,"accounting, auditing, communication, compliance, customer service, excel, hris, oracle, sap, tax, training",11
29648950,FINANCE,"customer service, leadership, marketing, sales, training",5
27330027,FINANCE,"accounting, analytics, auditing, excel, financial modeling, forecasting, project management, sap, statistics, tax",10
17880988,FINANCE,"accounting, auditing, budgeting, communication, crm, data analysis, excel, financial modeling, leadership, performance management, quickbooks, sales",12
15011085,FINANCE,"accounting, analytics, budgeting, communication, customer service, erp, forecasting, investment, leadership, oracle, payroll, risk management, sales, sap, strategic planning, tax, training",17
20977412,FINANCE,"accounting, banking, budgeting, communication, compliance, customer service, excel, forecasting, sales, sql, tax, training",12
26013403,FINANCE,"accounting, compliance, customer service, excel, hr, leadership, marketing, project management, sql, training",10
84373843,FINANCE,"accounting, compliance, customer service, excel, oracle",5
21912637,FINANCE,"accounting, communication, compliance, excel, marketing, payroll, project management, quality control, sales, training",10
14181049,FINANCE,"accounting, analytics, budgeting, business development, communication, compliance, erp, excel, forecasting, investment, leadership, oracle, payroll, project management, quickbooks, sales, sap, sql, tax",19
29998869,FINANCE,"accounting, budgeting, clinical, customer service, forecasting, leadership, r, sales, strategic planning, training",10
18024825,FINANCE,"accounting, communication, data analysis, financial modeling, problem solving, project management, r, sql, tax",9
28973180,FINANCE,"autocad, civil, communication, forecasting, marketing, photoshop, sales, structural, training",9
23573064,FINANCE,"accounting, budgeting, civil, communication, compliance, leadership, negotiation, project management, quality control, recruitment, risk management, training",12
10549585,FINANCE,"communication, customer service, java, leadership, marketing, negotiation, problem solving, quality control, sales, training",10
23354541,FINANCE,"accounting, compliance, excel, problem solving, sales",5
29494962,FINANCE,"accounting, communication, customer service, investment, marketing, payroll, training",7
81217013,FINANCE,"accounting, banking, budgeting, communication, employee relations, excel, forecasting, hr, leadership, medical, payroll, project management, risk management, sales",14
39675895,FINANCE,"communication, data analysis, employee relations, excel, leadership, project management, strategic planning",7
12071138,FINANCE,"accounting, banking, compliance, customer service, excel, investment, payroll, project management, quickbooks, strategic planning, tax, training",12
25330083,FINANCE,"accounting, banking, budgeting, compliance, customer service, excel, forecasting, problem solving, sap, strategic planning, tax, training",12
69487178,FINANCE,"accounting, budgeting, communication, compliance, customer service, investment, payroll, project management, sales",9
86595128,FINANCE,"accounting, business development, communication, forecasting, leadership, marketing, payroll, project management, risk management, sales, tax",11
74512244,FINANCE,"accounting, banking, business development, communication, customer service, excel, leadership, oracle, payroll, problem solving",10
25678238,FINANCE,"accounting, budgeting, communication, excel, leadership, payroll, project management, training",8
38907798,FINANCE,"accounting, auditing, excel, sap, training",5
58165257,FINANCE,"accounting, analytics, forecasting, leadership, sales, sap",6
93653247,FINANCE,"accounting, agile, communication, compliance, financial modeling, forecasting, investment, leadership, project management, stakeholder management, strategic planning",11
29612672,FINANCE,"accounting, compliance, excel, sales, training",5
66741193,FINANCE,"accounting, budgeting, excel, forecasting, leadership, marketing, oracle, quality control, r, sales, sap, statistics, strategic planning, tax, training",15
24553863,FINANCE,"accounting, analytics, budgeting, communication, compliance, erp, leadership, marketing, project management, risk management, sales, sap, tax, training",14
16449850,FINANCE,"accounting, budgeting, customer service, forecasting, sales, tax",6
47410104,FINANCE,"analytics, auditing, budgeting, compliance, data analysis, erp, forecasting, investment, oracle, payroll, project management, quality control, sales, statistics, tax, training",16
38225199,FINANCE,"communication, excel, leadership, quality control, training",5
14106638,FINANCE,"accounting, banking, clinical, compliance, investment, medical, payroll, recruitment, risk management, tax, training",11
19243556,FINANCE,"accounting, compliance, excel, leadership, oracle, payroll, quickbooks, sales, tax, training",10
20880935,FINANCE,"compliance, electrical, employee relations, investment, marketing, sales, strategic planning, training",8
95519832,FINANCE,"accounting, banking, customer service, marketing, swift",5
39295103,FINANCE,"accounting, communication, customer service, excel",4
25101183,FINANCE,"accounting, agile, communication, compliance, financial modeling, forecasting, investment, leadership, project management, stakeholder management, strategic planning",11
88038965,FINANCE,"accounting, leadership, payroll",3
17392859,FINANCE,"accounting, budgeting, excel, investment, oracle, quality control, quickbooks, sap, tax, training",10
20969845,FINANCE,"accounting, banking, communication, excel, html, investment, photoshop, r, risk management, training",10
20275356,FINANCE,"accounting, budgeting, excel, forecasting, leadership, oracle, payroll, sales, training",9
59818742,FINANCE,"accounting, auditing, compliance, erp, forecasting, investment, problem solving, sales, tax, training",10
